set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs,F_true
33,16,10.591,4.57,0.372,-0.33557,247.5,0.02558,0.00185251,0.07242,2.1511,-0.720376,-0.259856,0.0202917,0.0237595
33,17,10.591,4.57,0.372,-0.33557,262.5,0.0234205,0.00176942,0.07555,2.1511,-0.720376,-0.259856,0.0202917,0.0246676
33,18,10.591,4.57,0.372,-0.33557,277.5,0.0260731,0.00194297,0.07452,2.1511,-0.720376,-0.259856,0.0202917,0.025907
33,19,10.591,4.57,0.372,-0.33557,292.5,0.0248578,0.00168884,0.06794,2.1511,-0.720376,-0.259856,0.0202917,0.0275283
33,20,10.591,4.57,0.372,-0.33557,307.5,0.0291138,0.00182398,0.06265,2.1511,-0.720376,-0.259856,0.0202917,0.0295178
33,21,10.591,4.57,0.372,-0.33557,322.5,0.0339405,0.00252823,0.07449,2.1511,-0.720376,-0.259856,0.0202917,0.0317116
33,22,10.591,4.57,0.372,-0.33557,337.5,0.0392635,0.00314579,0.08012,2.1511,-0.720376,-0.259856,0.0202917,0.0337141
33,23,10.591,4.57,0.372,-0.33557,352.5,0.0392229,0.00374422,0.09546,2.1511,-0.720376,-0.259856,0.0202917,0.0349478
34,0,10.591,4.58,0.373,-0.39879,7.5,0.0405568,0.0070362,0.17349,2.12922,-0.74369,-0.206867,0.0174549,0.0304588
34,1,10.591,4.58,0.373,-0.39879,22.5,0.0352431,0.0051455,0.146,2.12922,-0.74369,-0.206867,0.0174549,0.0290824
34,2,10.591,4.58,0.373,-0.39879,37.5,0.0269114,0.00315321,0.11717,2.12922,-0.74369,-0.206867,0.0174549,0.0269598
34,3,10.591,4.58,0.373,-0.39879,52.5,0.0261505,0.0023593,0.09022,2.12922,-0.74369,-0.206867,0.0174549,0.0247856
34,4,10.591,4.58,0.373,-0.39879,67.5,0.0213368,0.00198304,0.09294,2.12922,-0.74369,-0.206867,0.0174549,0.0229456
34,5,10.591,4.58,0.373,-0.39879,82.5,0.0202149,0.00171301,0.08474,2.12922,-0.74369,-0.206867,0.0174549,0.0215378
34,6,10.591,4.58,0.373,-0.39879,97.5,0.0252207,0.0022628,0.08972,2.12922,-0.74369,-0.206867,0.0174549,0.0205185
34,7,10.591,4.58,0.373,-0.39879,112.5,0.0189715,0.00175372,0.09244,2.12922,-0.74369,-0.206867,0.0174549,0.0198043
34,8,10.591,4.58,0.373,-0.39879,127.5,0.0183621,0.00174146,0.09484,2.12922,-0.74369,-0.206867,0.0174549,0.0193175
34,9,10.591,4.58,0.373,-0.39879,142.5,0.0174713,0.00157888,0.09037,2.12922,-0.74369,-0.206867,0.0174549,0.0189984
34,10,10.591,4.58,0.373,-0.39879,157.5,0.0173794,0.00164183,0.09447,2.12922,-0.74369,-0.206867,0.0174549,0.0188061
34,11,10.591,4.58,0.373,-0.39879,172.5,0.0216411,0.0021825,0.10085,2.12922,-0.74369,-0.206867,0.0174549,0.0187159
34,12,10.591,4.58,0.373,-0.39879,187.5,0.0188636,0.00173281,0.09186,2.12922,-0.74369,-0.206867,0.0174549,0.0187159
34,13,10.591,4.58,0.373,-0.39879,202.5,0.0207969,0.00208655,0.10033,2.12922,-0.74369,-0.206867,0.0174549,0.0188061
34,14,10.591,4.58,0.373,-0.39879,217.5,0.0194903,0.00201198,0.10323,2.12922,-0.74369,-0.206867,0.0174549,0.0189984
34,15,10.591,4.58,0.373,-0.39879,232.5,0.0167551,0.00157498,0.094,2.12922,-0.74369,-0.206867,0.0174549,0.0193175
34,16,10.591,4.58,0.373,-0.39879,247.5,0.0206944,0.00184925,0.08936,2.12922,-0.74369,-0.206867,0.0174549,0.0198043
34,17,10.591,4.58,0.373,-0.39879,262.5,0.020577,0.00177106,0.08607,2.12922,-0.74369,-0.206867,0.0174549,0.0205185
34,18,10.591,4.58,0.373,-0.39879,277.5,0.021684,0.00179392,0.08273,2.12922,-0.74369,-0.206867,0.0174549,0.0215378
34,19,10.591,4.58,0.373,-0.39879,292.5,0.0224938,0.00176666,0.07854,2.12922,-0.74369,-0.206867,0.0174549,0.0229456
34,20,10.591,4.58,0.373,-0.39879,307.5,0.0246652,0.00197223,0.07996,2.12922,-0.74369,-0.206867,0.0174549,0.0247856
34,21,10.591,4.58,0.373,-0.39879,322.5,0.0296891,0.00284422,0.0958,2.12922,-0.74369,-0.206867,0.0174549,0.0269598
34,22,10.591,4.58,0.373,-0.39879,337.5,0.033215,0.00436611,0.13145,2.12922,-0.74369,-0.206867,0.0174549,0.0290824
34,23,10.591,4.58,0.373,-0.39879,352.5,0.0374594,0.00580659,0.15501,2.12922,-0.74369,-0.206867,0.0174549,0.0304588
35,0,10.591,4.57,0.371,-0.48338,7.5,0.0229892,0.00688319,0.29941,2.12041,-0.762782,-0.133981,0.0136281,0.0253252
35,1,10.591,4.57,0.371,-0.48338,22.5,0.0216708,0.00628281,0.28992,2.12041,-0.762782,-0.133981,0.0136281,0.0237103
35,2,10.591,4.57,0.371,-0.48338,37.5,0.0209535,0.00347577,0.16588,2.12041,-0.762782,-0.133981,0.0136281,0.021403
35,3,10.591,4.57,0.371,-0.48338,52.5,0.0196798,0.00227636,0.11567,2.12041,-0.762782,-0.133981,0.0136281,0.0192528
35,4,10.591,4.57,0.371,-0.48338,67.5,0.0189066,0.00190711,0.10087,2.12041,-0.762782,-0.133981,0.0136281,0.0175915
35,5,10.591,4.57,0.371,-0.48338,82.5,0.0159095,0.00158873,0.09986,2.12041,-0.762782,-0.133981,0.0136281,0.0164166
35,6,10.591,4.57,0.371,-0.48338,97.5,0.0129783,0.00129407,0.09971,2.12041,-0.762782,-0.133981,0.0136281,0.0156193
35,7,10.591,4.57,0.371,-0.48338,112.5,0.0134764,0.00119778,0.08888,2.12041,-0.762782,-0.133981,0.0136281,0.0150893
35,8,10.591,4.57,0.371,-0.48338,127.5,0.0158123,0.0014745,0.09325,2.12041,-0.762782,-0.133981,0.0136281,0.0147428
35,9,10.591,4.57,0.371,-0.48338,142.5,0.0153855,0.00125146,0.08134,2.12041,-0.762782,-0.133981,0.0136281,0.0145228
35,10,10.591,4.57,0.371,-0.48338,157.5,0.0129082,0.00120614,0.09344,2.12041,-0.762782,-0.133981,0.0136281,0.0143933
35,11,10.591,4.57,0.371,-0.48338,172.5,0.015081,0.00134929,0.08947,2.12041,-0.762782,-0.133981,0.0136281,0.0143333
35,12,10.591,4.57,0.371,-0.48338,187.5,0.0137336,0.00121488,0.08846,2.12041,-0.762782,-0.133981,0.0136281,0.0143333
35,13,10.591,4.57,0.371,-0.48338,202.5,0.0140139,0.001348,0.09619,2.12041,-0.762782,-0.133981,0.0136281,0.0143933
35,14,10.591,4.57,0.371,-0.48338,217.5,0.0144432,0.00124818,0.08642,2.12041,-0.762782,-0.133981,0.0136281,0.0145228
35,15,10.591,4.57,0.371,-0.48338,232.5,0.0148862,0.00129539,0.08702,2.12041,-0.762782,-0.133981,0.0136281,0.0147428
35,16,10.591,4.57,0.371,-0.48338,247.5,0.0152698,0.00128724,0.0843,2.12041,-0.762782,-0.133981,0.0136281,0.0150893
35,17,10.591,4.57,0.371,-0.48338,262.5,0.0140183,0.00120501,0.08596,2.12041,-0.762782,-0.133981,0.0136281,0.0156193
35,18,10.591,4.57,0.371,-0.48338,277.5,0.0158316,0.00145002,0.09159,2.12041,-0.762782,-0.133981,0.0136281,0.0164166
35,19,10.591,4.57,0.371,-0.48338,292.5,0.0192196,0.00166345,0.08655,2.12041,-0.762782,-0.133981,0.0136281,0.0175915
35,20,10.591,4.57,0.371,-0.48338,307.5,0.018352,0.00183722,0.10011,2.12041,-0.762782,-0.133981,0.0136281,0.0192528
35,21,10.591,4.57,0.371,-0.48338,322.5,0.0173582,0.00222724,0.12831,2.12041,-0.762782,-0.133981,0.0136281,0.021403
35,22,10.591,4.57,0.371,-0.48338,337.5,0.0205709,0.00361904,0.17593,2.12041,-0.762782,-0.133981,0.0136281,0.0237103
35,23,10.591,4.57,0.371,-0.48338,352.5,0.0156091,0.00394691,0.25286,2.12041,-0.762782,-0.133981,0.0136281,0.0253252
36,0,4.487,2.71,0.483,-0.34812,7.5,0.0593229,0.00611619,0.1031,0.90938,-1.11925,-0.27391,0.0270523,0.0552025
36,1,4.487,2.71,0.483,-0.34812,22.5,0.0574399,0.00565209,0.0984,0.90938,-1.11925,-0.27391,0.0270523,0.0542973
36,2,4.487,2.71,0.483,-0.34812,37.5,0.050444,0.0054192,0.10743,0.90938,-1.11925,-0.27391,0.0270523,0.0526689
36,3,4.487,2.71,0.483,-0.34812,52.5,0.0475402,0.00437417,0.09201,0.90938,-1.11925,-0.27391,0.0270523,0.0506042
36,4,4.487,2.71,0.483,-0.34812,67.5,0.0491229,0.00560493,0.1141,0.90938,-1.11925,-0.27391,0.0270523,0.0483959
36,5,4.487,2.71,0.483,-0.34812,82.5,0.0475416,0.00503513,0.10591,0.90938,-1.11925,-0.27391,0.0270523,0.0462738
36,6,4.487,2.71,0.483,-0.34812,97.5,0.0442326,0.00498766,0.11276,0.90938,-1.11925,-0.27391,0.0270523,0.0443843
36,7,4.487,2.71,0.483,-0.34812,112.5,0.045718,0.00454665,0.09945,0.90938,-1.11925,-0.27391,0.0270523,0.0428014
36,8,4.487,2.71,0.483,-0.34812,127.5,0.0436928,0.00407698,0.09331,0.90938,-1.11925,-0.27391,0.0270523,0.0415504
36,9,4.487,2.71,0.483,-0.34812,142.5,0.0466799,0.00503443,0.10785,0.90938,-1.11925,-0.27391,0.0270523,0.0406295
36,10,4.487,2.71,0.483,-0.34812,157.5,0.0358434,0.00361624,0.10089,0.90938,-1.11925,-0.27391,0.0270523,0.0400266
36,11,4.487,2.71,0.483,-0.34812,172.5,0.0450705,0.00450074,0.09986,0.90938,-1.11925,-0.27391,0.0270523,0.039729
36,12,4.487,2.71,0.483,-0.34812,187.5,0.0435676,0.00426701,0.09794,0.90938,-1.11925,-0.27391,0.0270523,0.039729
36,13,4.487,2.71,0.483,-0.34812,202.5,0.0424365,0.00435314,0.10258,0.90938,-1.11925,-0.27391,0.0270523,0.0400266
36,14,4.487,2.71,0.483,-0.34812,217.5,0.0406842,0.00479504,0.11786,0.90938,-1.11925,-0.27391,0.0270523,0.0406295
36,15,4.487,2.71,0.483,-0.34812,232.5,0.0383848,0.00407263,0.1061,0.90938,-1.11925,-0.27391,0.0270523,0.0415504
36,16,4.487,2.71,0.483,-0.34812,247.5,0.0500491,0.00545935,0.10908,0.90938,-1.11925,-0.27391,0.0270523,0.0428014
36,17,4.487,2.71,0.483,-0.34812,262.5,0.056788,0.00566063,0.09968,0.90938,-1.11925,-0.27391,0.0270523,0.0443843
36,18,4.487,2.71,0.483,-0.34812,277.5,0.0399309,0.00437084,0.10946,0.90938,-1.11925,-0.27391,0.0270523,0.0462738
36,19,4.487,2.71,0.483,-0.34812,292.5,0.0465965,0.00488331,0.1048,0.90938,-1.11925,-0.27391,0.0270523,0.0483959
36,20,4.487,2.71,0.483,-0.34812,307.5,0.0469713,0.00437866,0.09322,0.90938,-1.11925,-0.27391,0.0270523,0.0506042
36,21,4.487,2.71,0.483,-0.34812,322.5,0.0496051,0.00491636,0.09911,0.90938,-1.11925,-0.27391,0.0270523,0.0526689
36,22,4.487,2.71,0.483,-0.34812,337.5,0.0593757,0.00590313,0.09942,0.90938,-1.11925,-0.27391,0.0270523,0.0542973
36,23,4.487,2.71,0.483,-0.34812,352.5,0.0488886,0.00524819,0.10735,0.90938,-1.11925,-0.27391,0.0270523,0.0552025
37,0,4.487,2.71,0.483,-0.39062,7.5,0.0574914,0.00808387,0.14061,1.05619,-1.10875,-0.239621,0.0252616,0.058413
37,1,4.487,2.71,0.483,-0.39062,22.5,0.0559989,0.0068621,0.12254,1.05619,-1.10875,-0.239621,0.0252616,0.0562977
37,2,4.487,2.71,0.483,-0.39062,37.5,0.0650054,0.00739436,0.11375,1.05619,-1.10875,-0.239621,0.0252616,0.0527685
37,3,4.487,2.71,0.483,-0.39062,52.5,0.0618831,0.0072001,0.11635,1.05619,-1.10875,-0.239621,0.0252616,0.0487481
37,4,4.487,2.71,0.483,-0.39062,67.5,0.0404581,0.00442611,0.1094,1.05619,-1.10875,-0.239621,0.0252616,0.044935
37,5,4.487,2.71,0.483,-0.39062,82.5,0.042954,0.00460467,0.1072,1.05619,-1.10875,-0.239621,0.0252616,0.0416814
37,6,4.487,2.71,0.483,-0.39062,97.5,0.0364471,0.00482195,0.1323,1.05619,-1.10875,-0.239621,0.0252616,0.0390822
37,7,4.487,2.71,0.483,-0.39062,112.5,0.0452381,0.00548964,0.12135,1.05619,-1.10875,-0.239621,0.0252616,0.0370988
37,8,4.487,2.71,0.483,-0.39062,127.5,0.0333832,0.00382671,0.11463,1.05619,-1.10875,-0.239621,0.0252616,0.0356467
37,9,4.487,2.71,0.483,-0.39062,142.5,0.0273993,0.0034819,0.12708,1.05619,-1.10875,-0.239621,0.0252616,0.0346392
37,10,4.487,2.71,0.483,-0.39062,157.5,0.0305399,0.00402394,0.13176,1.05619,-1.10875,-0.239621,0.0252616,0.0340067
37,11,4.487,2.71,0.483,-0.39062,172.5,0.0370864,0.00558224,0.15052,1.05619,-1.10875,-0.239621,0.0252616,0.0337022
37,12,4.487,2.71,0.483,-0.39062,187.5,0.0314582,0.0037926,0.12056,1.05619,-1.10875,-0.239621,0.0252616,0.0337022
37,13,4.487,2.71,0.483,-0.39062,202.5,0.0318125,0.0035859,0.11272,1.05619,-1.10875,-0.239621,0.0252616,0.0340067
37,14,4.487,2.71,0.483,-0.39062,217.5,0.0380793,0.00420891,0.11053,1.05619,-1.10875,-0.239621,0.0252616,0.0346392
37,15,4.487,2.71,0.483,-0.39062,232.5,0.0336167,0.0048529,0.14436,1.05619,-1.10875,-0.239621,0.0252616,0.0356467
37,16,4.487,2.71,0.483,-0.39062,247.5,0.0466774,0.00622444,0.13335,1.05619,-1.10875,-0.239621,0.0252616,0.0370988
37,17,4.487,2.71,0.483,-0.39062,262.5,0.0340351,0.00335008,0.09843,1.05619,-1.10875,-0.239621,0.0252616,0.0390822
37,18,4.487,2.71,0.483,-0.39062,277.5,0.0431907,0.00449572,0.10409,1.05619,-1.10875,-0.239621,0.0252616,0.0416814
37,19,4.487,2.71,0.483,-0.39062,292.5,0.0497964,0.00593723,0.11923,1.05619,-1.10875,-0.239621,0.0252616,0.044935
37,20,4.487,2.71,0.483,-0.39062,307.5,0.0391019,0.00392935,0.10049,1.05619,-1.10875,-0.239621,0.0252616,0.0487481
37,21,4.487,2.71,0.483,-0.39062,322.5,0.0506155,0.00544218,0.10752,1.05619,-1.10875,-0.239621,0.0252616,0.0527685
37,22,4.487,2.71,0.483,-0.39062,337.5,0.0376951,0.00487926,0.12944,1.05619,-1.10875,-0.239621,0.0252616,0.0562977
37,23,4.487,2.71,0.483,-0.39062,352.5,0.0570843,0.0070305,0.12316,1.05619,-1.10875,-0.239621,0.0252616,0.058413
38,0,4.487,2.71,0.484,-0.43499,7.5,0.0477426,0.010088,0.2113,1.21005,-1.10281,-0.203712,0.0235209,0.0590842
38,1,4.487,2.71,0.484,-0.43499,22.5,0.0631859,0.00977296,0.15467,1.21005,-1.10281,-0.203712,0.0235209,0.0557966
38,2,4.487,2.71,0.484,-0.43499,37.5,0.0589221,0.00888133,0.15073,1.21005,-1.10281,-0.203712,0.0235209,0.0506809
38,3,4.487,2.71,0.484,-0.43499,52.5,0.0469791,0.00608238,0.12947,1.21005,-1.10281,-0.203712,0.0235209,0.0453641
38,4,4.487,2.71,0.484,-0.43499,67.5,0.0395219,0.00443713,0.11227,1.21005,-1.10281,-0.203712,0.0235209,0.0407762
38,5,4.487,2.71,0.484,-0.43499,82.5,0.0358055,0.00433605,0.1211,1.21005,-1.10281,-0.203712,0.0235209,0.0371834
38,6,4.487,2.71,0.484,-0.43499,97.5,0.0380067,0.00642997,0.16918,1.21005,-1.10281,-0.203712,0.0235209,0.0345149
38,7,4.487,2.71,0.484,-0.43499,112.5,0.0348075,0.00397153,0.1141,1.21005,-1.10281,-0.203712,0.0235209,0.0325962
38,8,4.487,2.71,0.484,-0.43499,127.5,0.0306462,0.00412559,0.13462,1.21005,-1.10281,-0.203712,0.0235209,0.0312557
38,9,4.487,2.71,0.484,-0.43499,142.5,0.0359031,0.00526734,0.14671,1.21005,-1.10281,-0.203712,0.0235209,0.0303581
38,10,4.487,2.71,0.484,-0.43499,157.5,0.0349599,0.00460877,0.13183,1.21005,-1.10281,-0.203712,0.0235209,0.0298083
38,11,4.487,2.71,0.484,-0.43499,172.5,0.0358565,0.00605688,0.16892,1.21005,-1.10281,-0.203712,0.0235209,0.0295474
38,12,4.487,2.71,0.484,-0.43499,187.5,0.0305929,0.00453937,0.14838,1.21005,-1.10281,-0.203712,0.0235209,0.0295474
38,13,4.487,2.71,0.484,-0.43499,202.5,0.0268283,0.00365589,0.13627,1.21005,-1.10281,-0.203712,0.0235209,0.0298083
38,14,4.487,2.71,0.484,-0.43499,217.5,0.0363005,0.00527483,0.14531,1.21005,-1.10281,-0.203712,0.0235209,0.0303581
38,15,4.487,2.71,0.484,-0.43499,232.5,0.0295369,0.00344429,0.11661,1.21005,-1.10281,-0.203712,0.0235209,0.0312557
38,16,4.487,2.71,0.484,-0.43499,247.5,0.0280059,0.00392558,0.14017,1.21005,-1.10281,-0.203712,0.0235209,0.0325962
38,17,4.487,2.71,0.484,-0.43499,262.5,0.0298422,0.0037273,0.1249,1.21005,-1.10281,-0.203712,0.0235209,0.0345149
38,18,4.487,2.71,0.484,-0.43499,277.5,0.0382672,0.00520395,0.13599,1.21005,-1.10281,-0.203712,0.0235209,0.0371834
38,19,4.487,2.71,0.484,-0.43499,292.5,0.0428858,0.00519733,0.12119,1.21005,-1.10281,-0.203712,0.0235209,0.0407762
38,20,4.487,2.71,0.484,-0.43499,307.5,0.0399263,0.00602128,0.15081,1.21005,-1.10281,-0.203712,0.0235209,0.0453641
38,21,4.487,2.71,0.484,-0.43499,322.5,0.0375173,0.00592511,0.15793,1.21005,-1.10281,-0.203712,0.0235209,0.0506809
38,22,4.487,2.71,0.484,-0.43499,337.5,0.0643285,0.01339,0.20815,1.21005,-1.10281,-0.203712,0.0235209,0.0557966
38,23,4.487,2.71,0.484,-0.43499,352.5,0.0480598,0.00931638,0.19385,1.21005,-1.10281,-0.203712,0.0235209,0.0590842
39,0,4.487,2.71,0.485,-0.47967,22.5,0.0472873,0.0112005,0.23686,1.36755,-1.09728,-0.166737,0.0217183,0.0544574
39,1,4.487,2.71,0.485,-0.47967,37.5,0.0633295,0.0219082,0.34594,1.36755,-1.09728,-0.166737,0.0217183,0.0478877
39,2,4.487,2.71,0.485,-0.47967,52.5,0.052358,0.00815633,0.15578,1.36755,-1.09728,-0.166737,0.0217183,0.0416338
39,3,4.487,2.71,0.485,-0.47967,67.5,0.038733,0.0061326,0.15833,1.36755,-1.09728,-0.166737,0.0217183,0.0366706
39,4,4.487,2.71,0.485,-0.47967,82.5,0.0306445,0.00369817,0.12068,1.36755,-1.09728,-0.166737,0.0217183,0.0330513
39,5,4.487,2.71,0.485,-0.47967,97.5,0.0240765,0.0033488,0.13909,1.36755,-1.09728,-0.166737,0.0217183,0.0305136
39,6,4.487,2.71,0.485,-0.47967,112.5,0.0359208,0.00640863,0.17841,1.36755,-1.09728,-0.166737,0.0217183,0.0287705
39,7,4.487,2.71,0.485,-0.47967,127.5,0.0241544,0.00413257,0.17109,1.36755,-1.09728,-0.166737,0.0217183,0.027595
39,8,4.487,2.71,0.485,-0.47967,142.5,0.0255905,0.00386775,0.15114,1.36755,-1.09728,-0.166737,0.0217183,0.0268285
39,9,4.487,2.71,0.485,-0.47967,157.5,0.0218238,0.0032081,0.147,1.36755,-1.09728,-0.166737,0.0217183,0.0263677
39,10,4.487,2.71,0.485,-0.47967,172.5,0.0235919,0.00383061,0.16237,1.36755,-1.09728,-0.166737,0.0217183,0.0261515
39,11,4.487,2.71,0.485,-0.47967,187.5,0.0289625,0.00443909,0.15327,1.36755,-1.09728,-0.166737,0.0217183,0.0261515
39,12,4.487,2.71,0.485,-0.47967,202.5,0.0134292,0.00227718,0.16957,1.36755,-1.09728,-0.166737,0.0217183,0.0263677
39,13,4.487,2.71,0.485,-0.47967,217.5,0.029903,0.0052695,0.17622,1.36755,-1.09728,-0.166737,0.0217183,0.0268285
39,14,4.487,2.71,0.485,-0.47967,232.5,0.021622,0.00316589,0.14642,1.36755,-1.09728,-0.166737,0.0217183,0.027595
39,15,4.487,2.71,0.485,-0.47967,247.5,0.0306693,0.0042658,0.13909,1.36755,-1.09728,-0.166737,0.0217183,0.0287705
39,16,4.487,2.71,0.485,-0.47967,262.5,0.0302363,0.00390744,0.12923,1.36755,-1.09728,-0.166737,0.0217183,0.0305136
39,17,4.487,2.71,0.485,-0.47967,277.5,0.0323874,0.00402122,0.12416,1.36755,-1.09728,-0.166737,0.0217183,0.0330513
39,18,4.487,2.71,0.485,-0.47967,292.5,0.0390289,0.00563539,0.14439,1.36755,-1.09728,-0.166737,0.0217183,0.0366706
39,19,4.487,2.71,0.485,-0.47967,307.5,0.0371502,0.00643627,0.17325,1.36755,-1.09728,-0.166737,0.0217183,0.0416338
39,20,4.487,2.71,0.485,-0.47967,322.5,0.0207763,0.0043842,0.21102,1.36755,-1.09728,-0.166737,0.0217183,0.0478877
39,21,4.487,2.71,0.485,-0.47967,337.5,0.058836,0.0286643,0.48719,1.36755,-1.09728,-0.166737,0.0217183,0.0544574
39,22,4.487,2.71,0.485,-0.47967,352.5,0.100143,0.0396315,0.39575,1.36755,-1.09728,-0.166737,0.0217183,0.0589917
40,0,4.487,2.72,0.485,-0.53988,7.5,0.0302083,0.0213096,0.70542,1.57307,-1.08588,-0.114479,0.0189518,0.0592638
40,1,4.487,2.72,0.485,-0.53988,22.5,0.026439,0.022497,0.8509,1.57307,-1.08588,-0.114479,0.0189518,0.0525677
40,2,4.487,2.72,0.485,-0.53988,37.5,0.0488609,0.0160449,0.32838,1.57307,-1.08588,-0.114479,0.0189518,0.0438737
40,3,4.487,2.72,0.485,-0.53988,52.5,0.0282283,0.00585765,0.20751,1.57307,-1.08588,-0.114479,0.0189518,0.0365608
40,4,4.487,2.72,0.485,-0.53988,67.5,0.0376,0.00633185,0.1684,1.57307,-1.08588,-0.114479,0.0189518,0.0313514
40,5,4.487,2.72,0.485,-0.53988,82.5,0.0334925,0.00438684,0.13098,1.57307,-1.08588,-0.114479,0.0189518,0.0278642
40,6,4.487,2.72,0.485,-0.53988,97.5,0.023997,0.00302074,0.12588,1.57307,-1.08588,-0.114479,0.0189518,0.0255756
40,7,4.487,2.72,0.485,-0.53988,112.5,0.0240032,0.00262835,0.1095,1.57307,-1.08588,-0.114479,0.0189518,0.0240817
40,8,4.487,2.72,0.485,-0.53988,127.5,0.0235648,0.00381774,0.16201,1.57307,-1.08588,-0.114479,0.0189518,0.0231132
40,9,4.487,2.72,0.485,-0.53988,142.5,0.019823,0.00286602,0.14458,1.57307,-1.08588,-0.114479,0.0189518,0.0225001
40,10,4.487,2.72,0.485,-0.53988,157.5,0.0213208,0.00278215,0.13049,1.57307,-1.08588,-0.114479,0.0189518,0.0221391
40,11,4.487,2.72,0.485,-0.53988,172.5,0.0192899,0.00237825,0.12329,1.57307,-1.08588,-0.114479,0.0189518,0.0219717
40,12,4.487,2.72,0.485,-0.53988,187.5,0.0206603,0.00231169,0.11189,1.57307,-1.08588,-0.114479,0.0189518,0.0219717
40,13,4.487,2.72,0.485,-0.53988,202.5,0.0210264,0.00275425,0.13099,1.57307,-1.08588,-0.114479,0.0189518,0.0221391
40,14,4.487,2.72,0.485,-0.53988,217.5,0.024919,0.00378844,0.15203,1.57307,-1.08588,-0.114479,0.0189518,0.0225001
40,15,4.487,2.72,0.485,-0.53988,232.5,0.0226254,0.00286822,0.12677,1.57307,-1.08588,-0.114479,0.0189518,0.0231132
40,16,4.487,2.72,0.485,-0.53988,247.5,0.0169764,0.00213834,0.12596,1.57307,-1.08588,-0.114479,0.0189518,0.0240817
40,17,4.487,2.72,0.485,-0.53988,262.5,0.0239943,0.00360706,0.15033,1.57307,-1.08588,-0.114479,0.0189518,0.0255756
40,18,4.487,2.72,0.485,-0.53988,277.5,0.0266624,0.00275235,0.10323,1.57307,-1.08588,-0.114479,0.0189518,0.0278642
40,19,4.487,2.72,0.485,-0.53988,292.5,0.031867,0.00371537,0.11659,1.57307,-1.08588,-0.114479,0.0189518,0.0313514
40,20,4.487,2.72,0.485,-0.53988,307.5,0.0429182,0.00894673,0.20846,1.57307,-1.08588,-0.114479,0.0189518,0.0365608
40,21,4.487,2.72,0.485,-0.53988,322.5,0.0227417,0.020812,0.91515,1.57307,-1.08588,-0.114479,0.0189518,0.0438737
41,0,8.851,4.5,0.497,-0.40977,7.5,0.0308299,0.00221852,0.07196,0.965798,-1.16347,-0.235649,0.027139,0.0302961
41,1,8.851,4.5,0.497,-0.40977,22.5,0.0320535,0.00228029,0.07114,0.965798,-1.16347,-0.235649,0.027139,0.0302137
41,2,8.851,4.5,0.497,-0.40977,37.5,0.0328398,0.00232407,0.07077,0.965798,-1.16347,-0.235649,0.027139,0.0300627
41,3,8.851,4.5,0.497,-0.40977,52.5,0.0261107,0.00182801,0.07001,0.965798,-1.16347,-0.235649,0.027139,0.029866
41,4,8.851,4.5,0.497,-0.40977,67.5,0.0301233,0.0020752,0.06889,0.965798,-1.16347,-0.235649,0.027139,0.0296489
41,5,8.851,4.5,0.497,-0.40977,82.5,0.029932,0.00196504,0.06565,0.965798,-1.16347,-0.235649,0.027139,0.0294334
41,6,8.851,4.5,0.497,-0.40977,97.5,0.0264508,0.00192959,0.07295,0.965798,-1.16347,-0.235649,0.027139,0.0292356
41,7,8.851,4.5,0.497,-0.40977,112.5,0.0291275,0.00204504,0.07021,0.965798,-1.16347,-0.235649,0.027139,0.0290655
41,8,8.851,4.5,0.497,-0.40977,127.5,0.0297028,0.00214989,0.07238,0.965798,-1.16347,-0.235649,0.027139,0.0289281
41,9,8.851,4.5,0.497,-0.40977,142.5,0.0320204,0.00230995,0.07214,0.965798,-1.16347,-0.235649,0.027139,0.0288252
41,10,8.851,4.5,0.497,-0.40977,157.5,0.0310896,0.00231337,0.07441,0.965798,-1.16347,-0.235649,0.027139,0.0287571
41,11,8.851,4.5,0.497,-0.40977,172.5,0.0276211,0.00207932,0.07528,0.965798,-1.16347,-0.235649,0.027139,0.0287233
41,12,8.851,4.5,0.497,-0.40977,187.5,0.0263877,0.00189569,0.07184,0.965798,-1.16347,-0.235649,0.027139,0.0287233
41,13,8.851,4.5,0.497,-0.40977,202.5,0.0293683,0.00206724,0.07039,0.965798,-1.16347,-0.235649,0.027139,0.0287571
41,14,8.851,4.5,0.497,-0.40977,217.5,0.0304949,0.00242099,0.07939,0.965798,-1.16347,-0.235649,0.027139,0.0288252
41,15,8.851,4.5,0.497,-0.40977,232.5,0.0291564,0.00227682,0.07809,0.965798,-1.16347,-0.235649,0.027139,0.0289281
41,16,8.851,4.5,0.497,-0.40977,247.5,0.0307318,0.00225848,0.07349,0.965798,-1.16347,-0.235649,0.027139,0.0290655
41,17,8.851,4.5,0.497,-0.40977,262.5,0.029214,0.00200087,0.06849,0.965798,-1.16347,-0.235649,0.027139,0.0292356
41,18,8.851,4.5,0.497,-0.40977,277.5,0.0282203,0.00192886,0.06835,0.965798,-1.16347,-0.235649,0.027139,0.0294334
41,19,8.851,4.5,0.497,-0.40977,292.5,0.0303538,0.00195084,0.06427,0.965798,-1.16347,-0.235649,0.027139,0.0296489
41,20,8.851,4.5,0.497,-0.40977,307.5,0.0328939,0.00234961,0.07143,0.965798,-1.16347,-0.235649,0.027139,0.029866
